aliquot_id,sample_type
TCGA-BH-A0HB-01A-11W-A071-09,Primary Tumor
TCGA-BH-A0HB-01A-11D-A075-09,Primary Tumor
TCGA-BH-A0HB-01A-11R-A056-07,Primary Tumor
TCGA-A2-A0EV-01A-11D-A044-08,Primary Tumor
TCGA-A2-A0EV-01A-11D-A036-01,Primary Tumor
TCGA-A2-A0EV-01A-11D-A032-05,Primary Tumor
TCGA-A2-A0EV-01A-11W-A050-09,Primary Tumor
TCGA-A2-A0EV-01A-11X-A049-09,Primary Tumor
TCGA-A2-A0EV-01A-11X-A048-08,Primary Tumor
TCGA-A2-A0EV-01A-11R-A035-13,Primary Tumor
TCGA-A2-A0EV-01A-11R-A034-07,Primary Tumor
TCGA-A2-A0EV-01A-11D-A045-09,Primary Tumor
TCGA-A2-A0EV-01A-11D-A033-02,Primary Tumor
TCGA-A2-A0EV-01A-11W-A051-08,Primary Tumor
TCGA-A2-A0EV-10A-01W-A055-09,Blood Derived Normal
TCGA-A2-A0EV-10A-01X-A054-09,Blood Derived Normal
TCGA-A2-A0EV-10A-01D-A047-09,Blood Derived Normal
TCGA-A2-A0EV-10A-01X-A052-08,Blood Derived Normal
TCGA-A2-A0EV-10A-01D-A046-08,Blood Derived Normal
TCGA-A2-A0EV-10A-01W-A053-08,Blood Derived Normal
TCGA-A2-A0EV-10A-01D-A037-01,Blood Derived Normal
TCGA-A2-A0EV-10A-01D-A031-02,Blood Derived Normal
TCGA-E9-A1R4-01A-21R-A14D-07,Primary Tumor
TCGA-E9-A1R4-01A-21D-A14H-05,Primary Tumor
TCGA-E9-A1R4-01A-21D-A14E-02,Primary Tumor
TCGA-E9-A1R4-01A-21D-A14F-01,Primary Tumor
TCGA-E9-A1R4-01A-21R-A14C-13,Primary Tumor
TCGA-E9-A1R4-01A-21W-A16H-09,Primary Tumor
TCGA-E9-A1R4-01A-21D-A14G-09,Primary Tumor
TCGA-E9-A1R4-10A-01D-A14G-09,Blood Derived Normal
TCGA-E9-A1R4-10A-01D-A14E-02,Blood Derived Normal
TCGA-E9-A1R4-10A-01W-A16H-09,Blood Derived Normal
TCGA-E9-A1R4-10A-01D-A14F-01,Blood Derived Normal
TCGA-BH-A1EN-01A-11R-A13P-13,Primary Tumor
TCGA-BH-A1EN-01A-11W-A14Q-09,Primary Tumor
TCGA-BH-A1EN-01A-11R-A13Q-07,Primary Tumor
TCGA-BH-A1EN-01A-11D-A13I-02,Primary Tumor
TCGA-BH-A1EN-01A-11D-A13K-05,Primary Tumor
TCGA-BH-A1EN-01A-11D-A13J-01,Primary Tumor
TCGA-BH-A1EN-01A-11D-A17G-09,Primary Tumor
TCGA-BH-A1EN-01A-11D-A13L-09,Primary Tumor
TCGA-BH-A1EN-11A-23D-A13M-02,Solid Tissue Normal
TCGA-BH-A1EN-11A-23D-A13O-09,Solid Tissue Normal
TCGA-BH-A1EN-11A-23R-A13P-13,Solid Tissue Normal
TCGA-BH-A1EN-11A-23D-A13T-05,Solid Tissue Normal
TCGA-BH-A1EN-11A-23R-A13Q-07,Solid Tissue Normal
TCGA-BH-A1EN-11A-23D-A13N-01,Solid Tissue Normal
TCGA-BH-A1EN-11A-23W-A14R-09,Solid Tissue Normal
TCGA-A8-A09B-10A-01D-A012-01,Blood Derived Normal
TCGA-A8-A09B-10A-01D-A018-08,Blood Derived Normal
TCGA-A8-A09B-10A-01D-A017-09,Blood Derived Normal
TCGA-A8-A09B-10A-01W-A022-08,Blood Derived Normal
TCGA-A8-A09B-10A-01X-A026-08,Blood Derived Normal
TCGA-A8-A09B-10A-01X-A025-09,Blood Derived Normal
TCGA-A8-A09B-10A-01D-A069-02,Blood Derived Normal
TCGA-A8-A09B-10A-01W-A021-09,Blood Derived Normal
TCGA-A8-A09B-01A-11X-A024-08,Primary Tumor
TCGA-A8-A09B-01A-11R-A010-13,Primary Tumor
TCGA-A8-A09B-01A-11W-A020-08,Primary Tumor
TCGA-A8-A09B-01A-11D-A068-02,Primary Tumor
TCGA-A8-A09B-01A-11W-A019-09,Primary Tumor
TCGA-A8-A09B-01A-11X-A023-09,Primary Tumor
TCGA-A8-A09B-01A-11D-A011-01,Primary Tumor
TCGA-A8-A09B-01A-11D-A016-08,Primary Tumor
TCGA-A8-A09B-01A-11D-A00Y-05,Primary Tumor
TCGA-A8-A09B-01A-11R-A00Z-07,Primary Tumor
TCGA-A8-A09B-01A-11D-A015-09,Primary Tumor
TCGA-GM-A2DF-01A-11W-A19Q-09,Primary Tumor
TCGA-GM-A2DF-01A-11D-A17W-09,Primary Tumor
TCGA-GM-A2DF-01A-11D-A17Z-05,Primary Tumor
TCGA-GM-A2DF-01A-11R-A180-07,Primary Tumor
TCGA-GM-A2DF-01A-11D-A17U-01,Primary Tumor
TCGA-GM-A2DF-01A-11R-A17X-13,Primary Tumor
TCGA-GM-A2DF-10C-01D-A17W-09,Blood Derived Normal
TCGA-GM-A2DF-10C-01W-A19Q-09,Blood Derived Normal
TCGA-GM-A2DF-10C-01D-A17U-01,Blood Derived Normal
TCGA-E9-A22E-10A-01D-A17G-09,Blood Derived Normal
TCGA-E9-A22E-10A-01W-A16L-09,Blood Derived Normal
TCGA-E9-A22E-10A-01D-A158-02,Blood Derived Normal
TCGA-E9-A22E-10A-01D-A160-01,Blood Derived Normal
TCGA-E9-A22E-10A-01D-A159-09,Blood Derived Normal
TCGA-E9-A22E-01A-11R-A156-13,Primary Tumor
TCGA-E9-A22E-01A-11W-A16L-09,Primary Tumor
TCGA-E9-A22E-01A-11R-A157-07,Primary Tumor
TCGA-E9-A22E-01A-11D-A158-02,Primary Tumor
TCGA-E9-A22E-01A-11D-A161-05,Primary Tumor
TCGA-E9-A22E-01A-11D-A17G-09,Primary Tumor
TCGA-E9-A22E-01A-11D-A159-09,Primary Tumor
TCGA-E9-A22E-01A-11D-A160-01,Primary Tumor
TCGA-BH-A1EV-01A-11D-A138-05,Primary Tumor
TCGA-BH-A1EV-01A-11D-A135-09,Primary Tumor
TCGA-BH-A1EV-01A-11D-A134-01,Primary Tumor
TCGA-BH-A1EV-01A-11W-A14P-09,Primary Tumor
TCGA-BH-A1EV-01A-11D-A133-02,Primary Tumor
TCGA-BH-A1EV-01A-11R-A137-07,Primary Tumor
TCGA-BH-A1EV-01A-11R-A136-13,Primary Tumor
TCGA-BH-A1EV-11A-24W-A14P-09,Solid Tissue Normal
TCGA-BH-A1EV-11A-24R-A136-13,Solid Tissue Normal
TCGA-BH-A1EV-11A-24D-A135-09,Solid Tissue Normal
TCGA-BH-A1EV-11A-24R-A137-07,Solid Tissue Normal
TCGA-BH-A1EV-11A-24D-A134-01,Solid Tissue Normal
TCGA-BH-A1EV-11A-24D-A138-05,Solid Tissue Normal
TCGA-BH-A1EV-11A-24D-A133-02,Solid Tissue Normal
TCGA-D8-A27W-01A-11D-A16D-09,Primary Tumor
TCGA-D8-A27W-01A-11D-A16C-01,Primary Tumor
TCGA-D8-A27W-01A-11D-A16G-05,Primary Tumor
TCGA-D8-A27W-01A-11R-A16F-07,Primary Tumor
TCGA-D8-A27W-01A-11D-A16B-02,Primary Tumor
TCGA-D8-A27W-01A-11R-A16E-13,Primary Tumor
TCGA-D8-A27W-01A-11W-A189-09,Primary Tumor
TCGA-D8-A27W-10A-01D-A16B-02,Blood Derived Normal
TCGA-D8-A27W-10A-01W-A189-09,Blood Derived Normal
TCGA-D8-A27W-10A-01D-A16D-09,Blood Derived Normal
TCGA-D8-A27W-10A-01D-A16C-01,Blood Derived Normal
TCGA-AN-A0FY-01A-11W-A051-08,Primary Tumor
TCGA-AN-A0FY-01A-11D-A033-02,Primary Tumor
TCGA-AN-A0FY-01A-11R-A035-13,Primary Tumor
TCGA-AN-A0FY-01A-11R-A034-07,Primary Tumor
TCGA-AN-A0FY-01A-11D-A036-01,Primary Tumor
TCGA-AN-A0FY-01A-11X-A049-09,Primary Tumor
TCGA-AN-A0FY-01A-11W-A050-09,Primary Tumor
TCGA-AN-A0FY-01A-11D-A032-05,Primary Tumor
TCGA-AN-A0FY-01A-11D-A044-08,Primary Tumor
TCGA-AN-A0FY-01A-11D-A045-09,Primary Tumor
TCGA-AN-A0FY-01A-11X-A048-08,Primary Tumor
TCGA-AN-A0FY-10A-01X-A052-08,Blood Derived Normal
TCGA-AN-A0FY-10A-01W-A053-08,Blood Derived Normal
TCGA-AN-A0FY-10A-01W-A055-09,Blood Derived Normal
TCGA-AN-A0FY-10A-01D-A031-02,Blood Derived Normal
TCGA-AN-A0FY-10A-01D-A047-09,Blood Derived Normal
TCGA-AN-A0FY-10A-01D-A037-01,Blood Derived Normal
TCGA-AN-A0FY-10A-01X-A054-09,Blood Derived Normal
TCGA-AN-A0FY-10A-01D-A046-08,Blood Derived Normal
TCGA-A8-A06R-01A-11D-A00Y-05,Primary Tumor
TCGA-A8-A06R-01A-11D-A011-01,Primary Tumor
TCGA-A8-A06R-01A-11W-A020-08,Primary Tumor
TCGA-A8-A06R-01A-11R-A010-13,Primary Tumor
TCGA-A8-A06R-01A-11D-A068-02,Primary Tumor
TCGA-A8-A06R-01A-11D-A015-09,Primary Tumor
TCGA-A8-A06R-01A-11W-A019-09,Primary Tumor
TCGA-A8-A06R-01A-11R-A00Z-07,Primary Tumor
TCGA-A8-A06R-01A-11D-A016-08,Primary Tumor
TCGA-A8-A06R-01A-11X-A023-09,Primary Tumor
TCGA-A8-A06R-01A-11X-A024-08,Primary Tumor
TCGA-A8-A06R-10A-01D-A018-08,Blood Derived Normal
TCGA-A8-A06R-10A-01D-A012-01,Blood Derived Normal
TCGA-A8-A06R-10A-01X-A025-09,Blood Derived Normal
TCGA-A8-A06R-10A-01W-A021-09,Blood Derived Normal
TCGA-A8-A06R-10A-01X-A026-08,Blood Derived Normal
TCGA-A8-A06R-10A-01D-A017-09,Blood Derived Normal
TCGA-A8-A06R-10A-01D-A069-02,Blood Derived Normal
TCGA-A8-A06R-10A-01W-A022-08,Blood Derived Normal
TCGA-D8-A1JM-01A-11D-A13K-05,Primary Tumor
TCGA-D8-A1JM-01A-11D-A13L-09,Primary Tumor
TCGA-D8-A1JM-01A-11R-A13P-13,Primary Tumor
TCGA-D8-A1JM-01A-11D-A13J-01,Primary Tumor
TCGA-D8-A1JM-01A-11R-A13Q-07,Primary Tumor
TCGA-D8-A1JM-01A-11D-A13I-02,Primary Tumor
TCGA-D8-A1JM-01A-11W-A14Q-09,Primary Tumor
TCGA-D8-A1JM-10A-01D-A188-09,Blood Derived Normal
TCGA-D8-A1JM-10A-01W-A14R-09,Blood Derived Normal
TCGA-D8-A1JM-10A-01D-A13M-02,Blood Derived Normal
TCGA-D8-A1JM-10A-01D-A13O-09,Blood Derived Normal
TCGA-D8-A1JM-10A-01D-A13N-01,Blood Derived Normal
TCGA-AO-A1KO-10A-01W-A14R-09,Blood Derived Normal
TCGA-AO-A1KO-10A-01D-A13O-09,Blood Derived Normal
TCGA-AO-A1KO-10A-01D-A13M-02,Blood Derived Normal
TCGA-AO-A1KO-10A-01D-A13N-01,Blood Derived Normal
TCGA-AO-A1KO-01A-31D-A13J-01,Primary Tumor
TCGA-AO-A1KO-01A-31D-A13I-02,Primary Tumor
TCGA-AO-A1KO-01A-31D-A13L-09,Primary Tumor
TCGA-AO-A1KO-01A-31D-A188-09,Primary Tumor
TCGA-AO-A1KO-01A-31R-A13P-13,Primary Tumor
TCGA-AO-A1KO-01A-31D-A13K-05,Primary Tumor
TCGA-AO-A1KO-01A-31W-A14Q-09,Primary Tumor
TCGA-AO-A1KO-01A-31R-A13Q-07,Primary Tumor
TCGA-C8-A12Q-01A-11D-A10X-02,Primary Tumor
TCGA-C8-A12Q-01A-11R-A114-13,Primary Tumor
TCGA-C8-A12Q-01A-11W-A12T-09,Primary Tumor
TCGA-C8-A12Q-01A-11D-A112-05,Primary Tumor
TCGA-C8-A12Q-01A-11D-A111-01,Primary Tumor
TCGA-C8-A12Q-01A-11D-A19H-09,Primary Tumor
TCGA-C8-A12Q-01A-11D-A10Y-09,Primary Tumor
TCGA-C8-A12Q-01A-11R-A115-07,Primary Tumor
TCGA-C8-A12Q-10A-01D-A10Z-02,Blood Derived Normal
TCGA-C8-A12Q-10A-01D-A19H-09,Blood Derived Normal
TCGA-C8-A12Q-10A-01D-A110-09,Blood Derived Normal
TCGA-C8-A12Q-10A-01W-A12U-09,Blood Derived Normal
TCGA-C8-A12Q-10A-01D-A113-01,Blood Derived Normal
TCGA-OL-A66P-10A-01D-A31U-09,Blood Derived Normal
TCGA-OL-A66P-10A-01D-A31T-01,Blood Derived Normal
TCGA-OL-A66P-10A-01W-A335-09,Blood Derived Normal
TCGA-OL-A66P-01A-11D-A31T-01,Primary Tumor
TCGA-OL-A66P-01A-11R-A31S-13,Primary Tumor
TCGA-OL-A66P-01A-11D-A31V-05,Primary Tumor
TCGA-OL-A66P-01A-11D-A31U-09,Primary Tumor
TCGA-OL-A66P-01A-11W-A335-09,Primary Tumor
TCGA-OL-A66P-01A-11R-A31O-07,Primary Tumor
TCGA-AR-A2LO-10A-01D-A18N-01,Blood Derived Normal
TCGA-AR-A2LO-10A-01D-A18P-09,Blood Derived Normal
TCGA-AR-A2LO-10A-01W-A19U-09,Blood Derived Normal
TCGA-AR-A2LO-01A-31R-A18M-07,Primary Tumor
TCGA-AR-A2LO-01A-31D-A19G-01,Primary Tumor
TCGA-AR-A2LO-01A-31D-A18O-05,Primary Tumor
TCGA-AR-A2LO-01A-31D-A18P-09,Primary Tumor
TCGA-AR-A2LO-01A-31D-A18N-01,Primary Tumor
TCGA-AR-A2LO-01A-31W-A19U-09,Primary Tumor
TCGA-AR-A2LO-01A-31R-A18L-13,Primary Tumor
TCGA-BH-A1EO-11A-31W-A14P-09,Solid Tissue Normal
TCGA-BH-A1EO-11A-31D-A134-01,Solid Tissue Normal
TCGA-BH-A1EO-11A-31R-A137-07,Solid Tissue Normal
TCGA-BH-A1EO-11A-31D-A135-09,Solid Tissue Normal
TCGA-BH-A1EO-11A-31D-A133-02,Solid Tissue Normal
TCGA-BH-A1EO-11A-31D-A138-05,Solid Tissue Normal
TCGA-BH-A1EO-11A-31R-A136-13,Solid Tissue Normal
TCGA-BH-A1EO-01A-11R-A137-07,Primary Tumor
TCGA-BH-A1EO-01A-11R-A136-13,Primary Tumor
TCGA-BH-A1EO-01A-11D-A138-05,Primary Tumor
TCGA-BH-A1EO-01A-11D-A134-01,Primary Tumor
TCGA-BH-A1EO-01A-11W-A14P-09,Primary Tumor
TCGA-BH-A1EO-01A-11D-A133-02,Primary Tumor
TCGA-BH-A1EO-01A-11D-A135-09,Primary Tumor
TCGA-D8-A1JP-10A-01D-A13O-09,Blood Derived Normal
TCGA-D8-A1JP-10A-01D-A13N-01,Blood Derived Normal
TCGA-D8-A1JP-10A-01D-A13M-02,Blood Derived Normal
TCGA-D8-A1JP-10A-01W-A14R-09,Blood Derived Normal
TCGA-D8-A1JP-01A-11D-A13L-09,Primary Tumor
TCGA-D8-A1JP-01A-11R-A13Q-07,Primary Tumor
TCGA-D8-A1JP-01A-11D-A13I-02,Primary Tumor
TCGA-D8-A1JP-01A-11R-A13P-13,Primary Tumor
TCGA-D8-A1JP-01A-11D-A13J-01,Primary Tumor
TCGA-D8-A1JP-01A-11D-A13K-05,Primary Tumor
TCGA-D8-A1JP-01A-11W-A14Q-09,Primary Tumor
TCGA-LL-A9Q3-10A-01D-A41F-09,Blood Derived Normal
TCGA-LL-A9Q3-10A-01D-A41E-01,Blood Derived Normal
TCGA-LL-A9Q3-01A-11R-A41G-13,Primary Tumor
TCGA-LL-A9Q3-01A-11D-A41F-09,Primary Tumor
TCGA-LL-A9Q3-01A-11D-A41Q-05,Primary Tumor
TCGA-LL-A9Q3-01A-11D-A41E-01,Primary Tumor
TCGA-LL-A9Q3-01A-11R-A41B-07,Primary Tumor
TCGA-C8-A26Y-01A-11R-A16F-07,Primary Tumor
TCGA-C8-A26Y-01A-11D-A16C-01,Primary Tumor
TCGA-C8-A26Y-01A-11R-A16E-13,Primary Tumor
TCGA-C8-A26Y-01A-11D-A16B-02,Primary Tumor
TCGA-C8-A26Y-01A-11D-A16D-09,Primary Tumor
TCGA-C8-A26Y-01A-11D-A16G-05,Primary Tumor
TCGA-C8-A26Y-01A-11W-A189-09,Primary Tumor
TCGA-C8-A26Y-10A-01D-A16C-01,Blood Derived Normal
TCGA-C8-A26Y-10A-01D-A16B-02,Blood Derived Normal
TCGA-C8-A26Y-10A-01D-A16D-09,Blood Derived Normal
TCGA-C8-A26Y-10A-01W-A189-09,Blood Derived Normal
TCGA-E9-A6HE-01A-11R-A31S-13,Primary Tumor
TCGA-E9-A6HE-01A-11R-A31O-07,Primary Tumor
TCGA-E9-A6HE-01A-11W-A335-09,Primary Tumor
TCGA-E9-A6HE-01A-11D-A31U-09,Primary Tumor
TCGA-E9-A6HE-01A-11D-A31V-05,Primary Tumor
TCGA-E9-A6HE-01A-11D-A31T-01,Primary Tumor
TCGA-E9-A6HE-10A-01D-A31U-09,Blood Derived Normal
TCGA-E9-A6HE-10A-01D-A31T-01,Blood Derived Normal
TCGA-E9-A6HE-10A-01W-A335-09,Blood Derived Normal
TCGA-EW-A1P6-01A-11D-A140-02,Primary Tumor
TCGA-EW-A1P6-01A-11D-A142-09,Primary Tumor
TCGA-EW-A1P6-01A-11D-A141-01,Primary Tumor
TCGA-EW-A1P6-01A-11D-A145-05,Primary Tumor
TCGA-EW-A1P6-01A-11W-A187-09,Primary Tumor
TCGA-EW-A1P6-01A-11R-A144-07,Primary Tumor
TCGA-EW-A1P6-01A-11R-A143-13,Primary Tumor
TCGA-EW-A1P6-10A-01W-A187-09,Blood Derived Normal
TCGA-EW-A1P6-10A-01D-A142-09,Blood Derived Normal
TCGA-EW-A1P6-10A-01D-A141-01,Blood Derived Normal
TCGA-EW-A1P6-10A-01D-A140-02,Blood Derived Normal
TCGA-A7-A0D9-10A-01X-A073-09,Blood Derived Normal
TCGA-A7-A0D9-10A-01D-A074-08,Blood Derived Normal
TCGA-A7-A0D9-10A-01D-A059-01,Blood Derived Normal
TCGA-A7-A0D9-10A-01X-A072-08,Blood Derived Normal
TCGA-A7-A0D9-10A-01D-A075-09,Blood Derived Normal
TCGA-A7-A0D9-10A-01D-A060-02,Blood Derived Normal
TCGA-A7-A0D9-10A-01W-A071-09,Blood Derived Normal
TCGA-A7-A0D9-10A-01W-A070-08,Blood Derived Normal
TCGA-A7-A0D9-11A-53W-A100-09,Solid Tissue Normal
TCGA-A7-A0D9-11A-53D-A100-09,Solid Tissue Normal
TCGA-A7-A0D9-11A-53R-A090-13,Solid Tissue Normal
TCGA-A7-A0D9-11A-53X-A100-09,Solid Tissue Normal
TCGA-A7-A0D9-11A-53D-A091-02,Solid Tissue Normal
TCGA-A7-A0D9-11A-53D-A092-01,Solid Tissue Normal
TCGA-A7-A0D9-11A-53R-A089-07,Solid Tissue Normal
TCGA-A7-A0D9-11A-53D-A093-05,Solid Tissue Normal
TCGA-A7-A0D9-11A-53D-A10Q-05,Solid Tissue Normal
TCGA-A7-A0D9-01A-31W-A071-09,Primary Tumor
TCGA-A7-A0D9-01A-31D-A060-02,Primary Tumor
TCGA-A7-A0D9-01A-31D-A058-05,Primary Tumor
TCGA-A7-A0D9-01A-31D-A10P-05,Primary Tumor
TCGA-A7-A0D9-01A-31D-A075-09,Primary Tumor
TCGA-A7-A0D9-01A-31X-A072-08,Primary Tumor
TCGA-A7-A0D9-01A-31X-A073-09,Primary Tumor
TCGA-A7-A0D9-01A-31D-A059-01,Primary Tumor
TCGA-A7-A0D9-01A-31R-A056-07,Primary Tumor
TCGA-A7-A0D9-01A-31W-A070-08,Primary Tumor
TCGA-A7-A0D9-01A-31D-A074-08,Primary Tumor
TCGA-A7-A0D9-01A-31R-A057-13,Primary Tumor
TCGA-BH-A0B4-01A-11R-A010-13,Primary Tumor
TCGA-BH-A0B4-01A-11D-A015-09,Primary Tumor
TCGA-BH-A0B4-01A-11W-A020-08,Primary Tumor
TCGA-BH-A0B4-01A-11D-A016-08,Primary Tumor
TCGA-BH-A0B4-01A-11W-A019-09,Primary Tumor
TCGA-BH-A0B4-01A-11D-A00Y-05,Primary Tumor
TCGA-BH-A0B4-01A-11X-A023-09,Primary Tumor
TCGA-BH-A0B4-01A-11X-A024-08,Primary Tumor
TCGA-BH-A0B4-01A-11D-A011-01,Primary Tumor
TCGA-BH-A0B4-01A-11D-A068-02,Primary Tumor
TCGA-BH-A0B4-01A-11R-A00Z-07,Primary Tumor
TCGA-BH-A0B4-10A-01W-A022-08,Blood Derived Normal
TCGA-BH-A0B4-10A-01D-A017-09,Blood Derived Normal
TCGA-BH-A0B4-10A-01X-A025-09,Blood Derived Normal
TCGA-BH-A0B4-10A-01D-A012-01,Blood Derived Normal
TCGA-BH-A0B4-10A-01W-A021-09,Blood Derived Normal
TCGA-BH-A0B4-10A-01D-A018-08,Blood Derived Normal
TCGA-BH-A0B4-10A-01X-A026-08,Blood Derived Normal
TCGA-BH-A0B4-10A-01D-A069-02,Blood Derived Normal
TCGA-A2-A0YH-10A-01D-A10G-09,Blood Derived Normal
TCGA-A2-A0YH-10A-01X-A10H-09,Blood Derived Normal
TCGA-A2-A0YH-10A-01D-A117-09,Blood Derived Normal
TCGA-A2-A0YH-10A-01D-A106-02,Blood Derived Normal
TCGA-A2-A0YH-10A-01D-A107-01,Blood Derived Normal
TCGA-A2-A0YH-01A-11D-A107-01,Primary Tumor
TCGA-A2-A0YH-01A-11R-A109-07,Primary Tumor
TCGA-A2-A0YH-01A-11D-A10G-09,Primary Tumor
TCGA-A2-A0YH-01A-11R-A108-13,Primary Tumor
TCGA-A2-A0YH-01A-11D-A106-02,Primary Tumor
TCGA-A2-A0YH-01A-11D-A10A-05,Primary Tumor
TCGA-A2-A0YH-01A-11X-A10H-09,Primary Tumor
TCGA-E9-A249-10A-01D-A166-01,Blood Derived Normal
TCGA-E9-A249-10A-01W-A184-09,Blood Derived Normal
TCGA-E9-A249-10A-01D-A165-02,Blood Derived Normal
TCGA-E9-A249-10A-01D-A167-09,Blood Derived Normal
TCGA-E9-A249-01A-11R-A169-07,Primary Tumor
TCGA-E9-A249-01A-11D-A165-02,Primary Tumor
TCGA-E9-A249-01A-11W-A184-09,Primary Tumor
TCGA-E9-A249-01A-11D-A16A-05,Primary Tumor
TCGA-E9-A249-01A-11R-A168-13,Primary Tumor
TCGA-E9-A249-01A-11D-A166-01,Primary Tumor
TCGA-E9-A249-01A-11D-A167-09,Primary Tumor
TCGA-A2-A3XU-01A-12D-A22X-09,Primary Tumor
TCGA-A2-A3XU-01A-12R-A22U-07,Primary Tumor
TCGA-A2-A3XU-01A-12R-A22V-13,Primary Tumor
TCGA-A2-A3XU-01A-12W-A23F-09,Primary Tumor
TCGA-A2-A3XU-01A-12D-A230-05,Primary Tumor
TCGA-A2-A3XU-01A-12D-A22W-01,Primary Tumor
TCGA-A2-A3XU-10A-01D-A22X-09,Blood Derived Normal
TCGA-A2-A3XU-10A-01D-A22W-01,Blood Derived Normal
TCGA-A2-A3XU-10A-01W-A23F-09,Blood Derived Normal
TCGA-GM-A5PV-10A-01W-A30S-09,Blood Derived Normal
TCGA-GM-A5PV-10A-01D-A28D-01,Blood Derived Normal
TCGA-GM-A5PV-10A-01D-A28E-09,Blood Derived Normal
TCGA-GM-A5PV-01A-11R-A28M-07,Primary Tumor
TCGA-GM-A5PV-01A-11D-A28B-09,Primary Tumor
TCGA-GM-A5PV-01A-11R-A28I-13,Primary Tumor
TCGA-GM-A5PV-01A-11D-A28A-01,Primary Tumor
TCGA-GM-A5PV-01A-11W-A30R-09,Primary Tumor
TCGA-GM-A5PV-01A-11D-A28C-05,Primary Tumor
TCGA-A8-A09N-10A-01X-A026-08,Blood Derived Normal
TCGA-A8-A09N-10A-01X-A025-09,Blood Derived Normal
TCGA-A8-A09N-10A-01D-A017-09,Blood Derived Normal
TCGA-A8-A09N-10A-01D-A012-01,Blood Derived Normal
TCGA-A8-A09N-10A-01D-A069-02,Blood Derived Normal
TCGA-A8-A09N-10A-01D-A018-08,Blood Derived Normal
TCGA-A8-A09N-10A-01W-A022-08,Blood Derived Normal
TCGA-A8-A09N-10A-01W-A021-09,Blood Derived Normal
TCGA-A8-A09N-01A-11X-A023-09,Primary Tumor
TCGA-A8-A09N-01A-11X-A024-08,Primary Tumor
TCGA-A8-A09N-01A-11W-A020-08,Primary Tumor
TCGA-A8-A09N-01A-11W-A019-09,Primary Tumor
TCGA-A8-A09N-01A-11R-A010-13,Primary Tumor
TCGA-A8-A09N-01A-11R-A00Z-07,Primary Tumor
TCGA-A8-A09N-01A-11D-A016-08,Primary Tumor
TCGA-A8-A09N-01A-11D-A011-01,Primary Tumor
TCGA-A8-A09N-01A-11D-A068-02,Primary Tumor
TCGA-A8-A09N-01A-11D-A015-09,Primary Tumor
TCGA-A8-A09N-01A-11D-A00Y-05,Primary Tumor
TCGA-E9-A1R6-01A-11D-A14G-09,Primary Tumor
TCGA-E9-A1R6-01A-11D-A14H-05,Primary Tumor
TCGA-E9-A1R6-01A-11R-A14D-07,Primary Tumor
TCGA-E9-A1R6-01A-11D-A14E-02,Primary Tumor
TCGA-E9-A1R6-01A-11R-A14C-13,Primary Tumor
TCGA-E9-A1R6-01A-11W-A16H-09,Primary Tumor
TCGA-E9-A1R6-01A-11D-A14F-01,Primary Tumor
TCGA-E9-A1R6-10A-01D-A14E-02,Blood Derived Normal
TCGA-E9-A1R6-10A-01W-A16H-09,Blood Derived Normal
TCGA-E9-A1R6-10A-01D-A14F-01,Blood Derived Normal
TCGA-E9-A1R6-10A-01D-A14G-09,Blood Derived Normal
TCGA-C8-A1HE-10A-01D-A13N-01,Blood Derived Normal
TCGA-C8-A1HE-10A-01W-A14R-09,Blood Derived Normal
TCGA-C8-A1HE-10A-01D-A13M-02,Blood Derived Normal
TCGA-C8-A1HE-10A-01D-A13O-09,Blood Derived Normal
TCGA-C8-A1HE-01A-11D-A188-09,Primary Tumor
TCGA-C8-A1HE-01A-11W-A14Q-09,Primary Tumor
TCGA-C8-A1HE-01A-11R-A13P-13,Primary Tumor
TCGA-C8-A1HE-01A-11D-A13K-05,Primary Tumor
TCGA-C8-A1HE-01A-11D-A13L-09,Primary Tumor
TCGA-C8-A1HE-01A-11R-A13Q-07,Primary Tumor
TCGA-C8-A1HE-01A-11D-A13I-02,Primary Tumor
TCGA-C8-A1HE-01A-11D-A13J-01,Primary Tumor
TCGA-AC-A8OS-10A-01D-A41E-01,Blood Derived Normal
TCGA-AC-A8OS-10A-01D-A41F-09,Blood Derived Normal
TCGA-AC-A8OS-01A-12R-A41G-13,Primary Tumor
TCGA-AC-A8OS-01A-12D-A41E-01,Primary Tumor
TCGA-AC-A8OS-01A-12R-A41B-07,Primary Tumor
TCGA-AC-A8OS-01A-12D-A41F-09,Primary Tumor
TCGA-AC-A8OS-01A-12D-A41Q-05,Primary Tumor
TCGA-AO-A12G-01A-11D-A10L-01,Primary Tumor
TCGA-AO-A12G-01A-11D-A10M-09,Primary Tumor
TCGA-AO-A12G-01A-11D-A10N-05,Primary Tumor
TCGA-AO-A12G-01A-11D-A10K-02,Primary Tumor
TCGA-AO-A12G-01A-11R-A10I-13,Primary Tumor
TCGA-AO-A12G-01A-11R-A10J-07,Primary Tumor
TCGA-AO-A12G-01A-11W-A124-09,Primary Tumor
TCGA-AO-A12G-10A-01D-A10K-02,Blood Derived Normal
TCGA-AO-A12G-10A-01W-A124-09,Blood Derived Normal
TCGA-AO-A12G-10A-01D-A10L-01,Blood Derived Normal
TCGA-AO-A12G-10A-01D-A10M-09,Blood Derived Normal
TCGA-D8-A1J8-10A-01D-A13M-02,Blood Derived Normal
